 12Z 07 12 2017, 0.00, 6.64
 00Z 08 12 2017, 0.00, 6.38
 12Z 08 12 2017, 0.00, 5.60
 12Z 09 12 2017, 0.00, 5.68
 12Z 10 12 2017, 0.00, 6.39
 21Z 10 12 2017, 0.00, 5.75
 00Z 11 12 2017 
 12Z 11 12 2017, 0.00, 6.34
 00Z 12 12 2017, 0.00, 7.26
 00Z 13 12 2017, 0.00, 5.96
 00Z 14 12 2017, 0.00, 8.95
 12Z 14 12 2017, 0.00, 6.35
 12Z 15 12 2017, 0.00, 8.74
 00Z 16 12 2017, 0.00, 8.06
 12Z 16 12 2017, 0.00, 8.36
 00Z 17 12 2017, 0.00, 7.70
 12Z 17 12 2017, 0.00, 12.62
 21Z 17 12 2017 
 00Z 18 12 2017, 0.00, 12.51
 12Z 18 12 2017, 0.00, 15.39
 00Z 19 12 2017, 0.00, 14.58
 12Z 19 12 2017, 0.00, 14.37
 00Z 20 12 2017, 0.00, 11.95
 12Z 20 12 2017, 0.00, 9.93
 12Z 21 12 2017, 0.00, 9.79
 00Z 22 12 2017, 0.00, 7.52
 12Z 22 12 2017, 0.00, 6.65
 00Z 23 12 2017, 0.00, 5.77
 12Z 23 12 2017, 0.00, 5.34
 00Z 24 12 2017, 0.00, 8.33
 12Z 24 12 2017, 6.72, 21.07
 21Z 24 12 2017, 0.00, 15.42
 00Z 25 12 2017 
 12Z 25 12 2017, 0.00, 7.31
 00Z 26 12 2017, 0.00, 6.56
 12Z 26 12 2017, 0.00, 5.28
 00Z 27 12 2017, 0.00, 7.32
 12Z 27 12 2017, 0.00, 11.60
 00Z 28 12 2017, 0.00, 13.40
 12Z 28 12 2017, 0.00, 15.31
 00Z 29 12 2017, 0.00, 12.87
 12Z 29 12 2017, 0.00, 14.28
 21Z 29 12 2017, 0.00, 14.77
 12Z 30 12 2017, 0.00, 12.59
 00Z 31 12 2017, 0.00, 17.89
 12Z 31 12 2017, 0.00, 15.03
